module,module_label,section,table,num_columns,column,key,fk_reference
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,produced_qty_kg,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,dispatched_qty_kg,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,pending_qty_kg,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,original_qty_units,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,produced_qty_units,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,dispatched_qty_units,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,pending_qty_units,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,priority,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,deadline_date,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,order_status,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,created_at,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,updated_at,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,carryforward_from_id,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,cancelled_by,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,planned_qty_kg,,
so,Outward · Sales Order,Fulfillment,so_fulfillment_v2,23,planned_qty_units,,
so,Outward · Sales Order,Outward · other,so_revision_log,8,revision_id,PK,
so,Outward · Sales Order,Outward · other,so_revision_log,8,fulfillment_id,FK,so_fulfillment.fulfillment_id
so,Outward · Sales Order,Outward · other,so_revision_log,8,revision_type,,
so,Outward · Sales Order,Outward · other,so_revision_log,8,old_value,,
so,Outward · Sales Order,Outward · other,so_revision_log,8,new_value,,
so,Outward · Sales Order,Outward · other,so_revision_log,8,reason,,
so,Outward · Sales Order,Outward · other,so_revision_log,8,revised_by,,
so,Outward · Sales Order,Outward · other,so_revision_log,8,revised_at,,
so,Outward · Sales Order,Outward · other,so_revision_log_v2,8,revision_id,PK,
so,Outward · Sales Order,Outward · other,so_revision_log_v2,8,so_fulfillment_id,FK,so_fulfillment_v2.so_fulfillment_id
so,Outward · Sales Order,Outward · other,so_revision_log_v2,8,revision_type,,
so,Outward · Sales Order,Outward · other,so_revision_log_v2,8,old_value,,
so,Outward · Sales Order,Outward · other,so_revision_log_v2,8,new_value,,
so,Outward · Sales Order,Outward · other,so_revision_log_v2,8,reason,,
so,Outward · Sales Order,Outward · other,so_revision_log_v2,8,revised_by,,
so,Outward · Sales Order,Outward · other,so_revision_log_v2,8,revised_at,,
transfer,Transfers,Request,transfer_request_lines,5,id,PK,
transfer,Transfers,Request,transfer_request_lines,5,request_id,FK,
transfer,Transfers,Request,transfer_request_lines,5,item_category,,
transfer,Transfers,Request,transfer_request_lines,5,qty,,
transfer,Transfers,Request,transfer_request_lines,5,net_weight,,
transfer,Transfers,Request,transfer_requests,6,id,PK,
transfer,Transfers,Request,transfer_requests,6,request_no,,
transfer,Transfers,Request,transfer_requests,6,from_site,FK,
transfer,Transfers,Request,transfer_requests,6,to_site,FK,
transfer,Transfers,Request,transfer_requests,6,status,,
transfer,Transfers,Request,transfer_requests,6,reason_code,,
transfer,Transfers,Transfer-out,interunit_transfers_header,6,id,PK,
transfer,Transfers,Transfer-out,interunit_transfers_header,6,challan_no,,
transfer,Transfers,Transfer-out,interunit_transfers_header,6,from_site,FK,
transfer,Transfers,Transfer-out,interunit_transfers_header,6,to_site,FK,
transfer,Transfers,Transfer-out,interunit_transfers_header,6,request_id,FK,
transfer,Transfers,Transfer-out,interunit_transfers_header,6,status,,
transfer,Transfers,Transfer-out,interunit_transfers_lines,4,id,PK,
transfer,Transfers,Transfer-out,interunit_transfers_lines,4,header_id,FK,
transfer,Transfers,Transfer-out,interunit_transfers_lines,4,item_category,,
transfer,Transfers,Transfer-out,interunit_transfers_lines,4,qty,,
transfer,Transfers,Transfer-in,interunit_transfer_in_boxes,5,id,PK,
transfer,Transfers,Transfer-in,interunit_transfer_in_boxes,5,header_id,FK,
transfer,Transfers,Transfer-in,interunit_transfer_in_boxes,5,box_id,,
transfer,Transfers,Transfer-in,interunit_transfer_in_boxes,5,is_matched,,
transfer,Transfers,Transfer-in,interunit_transfer_in_boxes,5,lot_number,,
transfer,Transfers,Transfer-in,interunit_transfer_in_header,5,id,PK,
transfer,Transfers,Transfer-in,interunit_transfer_in_header,5,transfer_out_id,FK,
transfer,Transfers,Transfer-in,interunit_transfer_in_header,5,grn_number,,
transfer,Transfers,Transfer-in,interunit_transfer_in_header,5,receiving_warehouse,,
transfer,Transfers,Transfer-in,interunit_transfer_in_header,5,status,,
transfer,Transfers,Pending / Sites,pending_transfer_stock,5,id,PK,
transfer,Transfers,Pending / Sites,pending_transfer_stock,5,transfer_out_id,FK,
transfer,Transfers,Pending / Sites,pending_transfer_stock,5,box_id,,
transfer,Transfers,Pending / Sites,pending_transfer_stock,5,status,,
transfer,Transfers,Pending / Sites,pending_transfer_stock,5,destination_table,,
transfer,Transfers,Pending / Sites,warehouse_sites,3,site_code,PK,
transfer,Transfers,Pending / Sites,warehouse_sites,3,site_name,,
transfer,Transfers,Pending / Sites,warehouse_sites,3,active,,
transfer,Transfers,Transfers · other,interunit_transfer_boxes,5,id,PK,
transfer,Transfers,Transfers · other,interunit_transfer_boxes,5,header_id,FK,
transfer,Transfers,Transfers · other,interunit_transfer_boxes,5,box_id,,
transfer,Transfers,Transfers · other,interunit_transfer_boxes,5,lot_number,,
transfer,Transfers,Transfers · other,interunit_transfer_boxes,5,net_weight,,
qc,Quality Control,Intimation,qc_intimation,16,qc_intimation_id,PK,
qc,Quality Control,Intimation,qc_intimation,16,po_number,,
qc,Quality Control,Intimation,qc_intimation,16,transaction_no,,
qc,Quality Control,Intimation,qc_intimation,16,sku_id,,
qc,Quality Control,Intimation,qc_intimation,16,sku_name,,
qc,Quality Control,Intimation,qc_intimation,16,sku_name_raw,,
qc,Quality Control,Intimation,qc_intimation,16,supplier_id,,
qc,Quality Control,Intimation,qc_intimation,16,supplier_name,,
qc,Quality Control,Intimation,qc_intimation,16,lot_number,,
qc,Quality Control,Intimation,qc_intimation,16,vehicle_no,,
qc,Quality Control,Intimation,qc_intimation,16,warehouse,,
qc,Quality Control,Intimation,qc_intimation,16,entity,,
qc,Quality Control,Intimation,qc_intimation,16,status,,
qc,Quality Control,Intimation,qc_intimation,16,coa_received,,
qc,Quality Control,Intimation,qc_intimation,16,created_at,,
qc,Quality Control,Intimation,qc_intimation,16,invoice_no,,
qc,Quality Control,Inspection,qc_inward_inspection,39,inspection_id,PK,
qc,Quality Control,Inspection,qc_inward_inspection,39,inspection_ref,,
qc,Quality Control,Inspection,qc_inward_inspection,39,qc_intimation_id,FK,qc_intimation.qc_intimation_id
qc,Quality Control,Inspection,qc_inward_inspection,39,status,,
qc,Quality Control,Inspection,qc_inward_inspection,39,verdict,,
qc,Quality Control,Inspection,qc_inward_inspection,39,sample_size,,
qc,Quality Control,Inspection,qc_inward_inspection,39,inspection_method,,
qc,Quality Control,Inspection,qc_inward_inspection,39,inspector_user_id,,
qc,Quality Control,Inspection,qc_inward_inspection,39,started_at,,
qc,Quality Control,Inspection,qc_inward_inspection,39,started_by,,
qc,Quality Control,Inspection,qc_inward_inspection,39,started_by_name,,
qc,Quality Control,Inspection,qc_inward_inspection,39,verdict_at,,
qc,Quality Control,Inspection,qc_inward_inspection,39,accepted_qty,,
qc,Quality Control,Inspection,qc_inward_inspection,39,rejected_qty,,
qc,Quality Control,Inspection,qc_inward_inspection,39,ncr_no,,
qc,Quality Control,Inspection,qc_inward_inspection,39,cancelled_at,,
qc,Quality Control,Inspection,qc_inward_inspection,39,cancelled_by,,
qc,Quality Control,Inspection,qc_inward_inspection,39,cancelled_by_name,,
qc,Quality Control,Inspection,qc_inward_inspection,39,cancel_reason,,
qc,Quality Control,Inspection,qc_inward_inspection,39,reopened_at,,
qc,Quality Control,Inspection,qc_inward_inspection,39,reopen_reason,,
qc,Quality Control,Inspection,qc_inward_inspection,39,verdict_overridden_by,,
qc,Quality Control,Inspection,qc_inward_inspection,39,verdict_overridden_by_name,,
qc,Quality Control,Inspection,qc_inward_inspection,39,override_reason,,
qc,Quality Control,Inspection,qc_inward_inspection,39,remarks,,
qc,Quality Control,Inspection,qc_inward_inspection,39,po_number,,
qc,Quality Control,Inspection,qc_inward_inspection,39,transaction_no,,
qc,Quality Control,Inspection,qc_inward_inspection,39,sku_id,,
qc,Quality Control,Inspection,qc_inward_inspection,39,sku_name,,
qc,Quality Control,Inspection,qc_inward_inspection,39,sku_name_raw,,
qc,Quality Control,Inspection,qc_inward_inspection,39,supplier_id,,
qc,Quality Control,Inspection,qc_inward_inspection,39,supplier_name,,
qc,Quality Control,Inspection,qc_inward_inspection,39,lot_number,,
qc,Quality Control,Inspection,qc_inward_inspection,39,vehicle_no,,
qc,Quality Control,Inspection,qc_inward_inspection,39,warehouse,,
qc,Quality Control,Inspection,qc_inward_inspection,39,created_at,,
qc,Quality Control,Inspection,qc_inward_inspection,39,approved_by,,
qc,Quality Control,Inspection,qc_inward_inspection,39,approved_by_name,,
qc,Quality Control,Inspection,qc_inward_inspection,39,approved_at,,
qc,Quality Control,Inspection,qc_inward_inspection_audit,8,audit_id,PK,
qc,Quality Control,Inspection,qc_inward_inspection_audit,8,inspection_id,FK,qc_inward_inspection.inspection_id
qc,Quality Control,Inspection,qc_inward_inspection_audit,8,event_type,,
qc,Quality Control,Inspection,qc_inward_inspection_audit,8,from_state,,
qc,Quality Control,Inspection,qc_inward_inspection_audit,8,to_state,,
qc,Quality Control,Inspection,qc_inward_inspection_audit,8,actor_user_id,,
qc,Quality Control,Inspection,qc_inward_inspection_audit,8,payload_diff,,
qc,Quality Control,Inspection,qc_inward_inspection_audit,8,occurred_at,,
qc,Quality Control,Inspection,qc_inward_reading,17,reading_id,PK,
qc,Quality Control,Inspection,qc_inward_reading,17,inspection_id,FK,qc_inward_inspection.inspection_id
qc,Quality Control,Inspection,qc_inward_reading,17,parameter_id,,
qc,Quality Control,Inspection,qc_inward_reading,17,parameter_name,,
qc,Quality Control,Inspection,qc_inward_reading,17,parameter_unit,,
qc,Quality Control,Inspection,qc_inward_reading,17,observed_value_num,,
qc,Quality Control,Inspection,qc_inward_reading,17,observed_value_text,,
qc,Quality Control,Inspection,qc_inward_reading,17,spec_min,,
qc,Quality Control,Inspection,qc_inward_reading,17,spec_max,,
qc,Quality Control,Inspection,qc_inward_reading,17,spec_target,,
qc,Quality Control,Inspection,qc_inward_reading,17,is_within_spec,,
qc,Quality Control,Inspection,qc_inward_reading,17,severity,,
qc,Quality Control,Inspection,qc_inward_reading,17,deviation_pct,,
qc,Quality Control,Inspection,qc_inward_reading,17,method,,
qc,Quality Control,Inspection,qc_inward_reading,17,instrument,,
qc,Quality Control,Inspection,qc_inward_reading,17,notes,,
qc,Quality Control,Inspection,qc_inward_reading,17,recorded_at,,
qc,Quality Control,Spec / Param,qc_parameter,10,parameter_id,PK,
qc,Quality Control,Spec / Param,qc_parameter,10,name,,
qc,Quality Control,Spec / Param,qc_parameter,10,unit,,
qc,Quality Control,Spec / Param,qc_parameter,10,code,,
qc,Quality Control,Spec / Param,qc_parameter,10,param_group,,
qc,Quality Control,Spec / Param,qc_parameter,10,data_type,,
qc,Quality Control,Spec / Param,qc_parameter,10,value_kind,,
qc,Quality Control,Spec / Param,qc_parameter,10,spec_note,,
qc,Quality Control,Spec / Param,qc_parameter,10,is_active,,
qc,Quality Control,Spec / Param,qc_parameter,10,sort_order,,
qc,Quality Control,Spec / Param,qc_sku_spec,5,sku_id,PK,
qc,Quality Control,Spec / Param,qc_sku_spec,5,parameter_id,PK,qc_parameter.parameter_id
qc,Quality Control,Spec / Param,qc_sku_spec,5,spec_min,,
qc,Quality Control,Spec / Param,qc_sku_spec,5,spec_max,,
qc,Quality Control,Spec / Param,qc_sku_spec,5,spec_target,,
qc,Quality Control,Quality Control · other,qc_inspection,15,id,PK,
qc,Quality Control,Quality Control · other,qc_inspection,15,inspection_id,,
qc,Quality Control,Quality Control · other,qc_inspection,15,job_card_id,,
qc,Quality Control,Quality Control · other,qc_inspection,15,jc_number,,
qc,Quality Control,Quality Control · other,qc_inspection,15,fg_sku_name,,
qc,Quality Control,Quality Control · other,qc_inspection,15,customer_name,,
qc,Quality Control,Quality Control · other,qc_inspection,15,floor,,
qc,Quality Control,Quality Control · other,qc_inspection,15,process_step,,
qc,Quality Control,Quality Control · other,qc_inspection,15,inspector_user,,
qc,Quality Control,Quality Control · other,qc_inspection,15,inspection_date,,
qc,Quality Control,Quality Control · other,qc_inspection,15,result,,
qc,Quality Control,Quality Control · other,qc_inspection,15,findings,,
qc,Quality Control,Quality Control · other,qc_inspection,15,corrective_action,,
qc,Quality Control,Quality Control · other,qc_inspection,15,signed_off_at,,
qc,Quality Control,Quality Control · other,qc_inspection,15,created_at,,
qc,Quality Control,Quality Control · other,qc_notification_log_v2,9,notification_id,PK,
qc,Quality Control,Quality Control · other,qc_notification_log_v2,9,job_card_id,FK,job_card_v2.job_card_id
qc,Quality Control,Quality Control · other,qc_notification_log_v2,9,recipient_user_id,FK,auth_user.user_id
qc,Quality Control,Quality Control · other,qc_notification_log_v2,9,dispatched_by,FK,auth_user.user_id
qc,Quality Control,Quality Control · other,qc_notification_log_v2,9,channel,,
qc,Quality Control,Quality Control · other,qc_notification_log_v2,9,note,,
qc,Quality Control,Quality Control · other,qc_notification_log_v2,9,delivery_status,,
qc,Quality Control,Quality Control · other,qc_notification_log_v2,9,delivery_meta,,
qc,Quality Control,Quality Control · other,qc_notification_log_v2,9,dispatched_at,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,ncr_no,PK,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,status,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,severity,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,raised_via,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,inspection_id,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,transaction_no,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,line_number,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,sku_id,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,sku_name,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,supplier_id,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,supplier_name,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,lot_number,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,rejected_qty,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,summary,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,documented_date,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,disposition,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,disposition_qty,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,financial_impact,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,rationale,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,rtv_vehicle_no,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,rtv_lr_no,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,concurrence_user_id,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,disposition_at,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,disposition_by,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,raised_at,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,raised_by,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,requires_dual_approval,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,dual_approval_by,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,dual_approval_at,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,cancel_reason,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,cancelled_at,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,cancelled_by,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,reopen_reason,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,reopened_at,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,reopened_by,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,closed_at,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,closure_tat_days,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,ncr_id,PK,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,other_party,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,detected_by,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,invoice_challan_ref,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,batch_no,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,product_description,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,rc_no,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,quantity,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,reason_nonconformity,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,food_safety_flag,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,documented_by,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,financial_action,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,supplier_action_type,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,target_completion_date,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,authorized_person,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,authorized_date,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,received_by,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,received_date,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,created_by,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,approved_by,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,ncr_category,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,severity_rollup,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,financial_impact_inr,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,failed_parameters,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,supplier_actions,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,created_at,,
ncr,NCR · Non-Conformance,NCR record,ncr_record,64,entity,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_event_log,7,event_id,PK,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_event_log,7,event_type,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_event_log,7,entity_type,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_event_log,7,entity_id,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_event_log,7,occurred_at,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_event_log,7,occurred_by,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_event_log,7,payload,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_parameter_detail,12,detail_id,PK,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_parameter_detail,12,ncr_no,FK,ncr_record.ncr_no
ncr,NCR · Non-Conformance,CAPA / Details,ncr_parameter_detail,12,parameter_id,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_parameter_detail,12,parameter_name,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_parameter_detail,12,observed_value_text,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_parameter_detail,12,observed_value_num,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_parameter_detail,12,spec_min,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_parameter_detail,12,spec_max,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_parameter_detail,12,deviation_pct,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_parameter_detail,12,severity,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_parameter_detail,12,notes,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_parameter_detail,12,created_at,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,action_id,PK,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,ncr_no,FK,ncr_record.ncr_no
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,round_no,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,root_cause,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,corrective_action,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,preventive_action,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,target_date,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,responsible_person,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,evidence_s3_keys,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,submitted_at,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,submitted_by,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,submitted_via,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,verified_at,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,verified_by,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,is_effective,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,verification_notes,,
ncr,NCR · Non-Conformance,CAPA / Details,ncr_supplier_action,17,verification_evidence_s3_keys,,
sample,Sample · NPD,Requisition,sample_approvals,10,id,PK,
sample,Sample · NPD,Requisition,sample_approvals,10,requisition_id,FK,sample_requisitions.id
sample,Sample · NPD,Requisition,sample_approvals,10,approval_stage,,
sample,Sample · NPD,Requisition,sample_approvals,10,approver_user_id,FK,auth_user.user_id
sample,Sample · NPD,Requisition,sample_approvals,10,role_at_action,,
sample,Sample · NPD,Requisition,sample_approvals,10,action,,
sample,Sample · NPD,Requisition,sample_approvals,10,remarks,,
sample,Sample · NPD,Requisition,sample_approvals,10,sequence_no,,
sample,Sample · NPD,Requisition,sample_approvals,10,actioned_at,,
sample,Sample · NPD,Requisition,sample_approvals,10,created_at,,
sample,Sample · NPD,Requisition,sample_requisition_articles,11,id,PK,
sample,Sample · NPD,Requisition,sample_requisition_articles,11,requisition_id,FK,sample_requisitions.id
sample,Sample · NPD,Requisition,sample_requisition_articles,11,sku_id,FK,all_sku.sku_id
sample,Sample · NPD,Requisition,sample_requisition_articles,11,sku_name,,
sample,Sample · NPD,Requisition,sample_requisition_articles,11,required_qty,,
sample,Sample · NPD,Requisition,sample_requisition_articles,11,issued_qty,,
sample,Sample · NPD,Requisition,sample_requisition_articles,11,uom,,
sample,Sample · NPD,Requisition,sample_requisition_articles,11,article_role,,
sample,Sample · NPD,Requisition,sample_requisition_articles,11,pack_size_kg,,
sample,Sample · NPD,Requisition,sample_requisition_articles,11,notes,,
sample,Sample · NPD,Requisition,sample_requisition_articles,11,created_at,,
sample,Sample · NPD,Requisition,sample_requisitions,35,id,PK,
sample,Sample · NPD,Requisition,sample_requisitions,35,requisition_number,,
sample,Sample · NPD,Requisition,sample_requisitions,35,sample_type,,
sample,Sample · NPD,Requisition,sample_requisitions,35,status,,
sample,Sample · NPD,Requisition,sample_requisitions,35,requestor_user_id,FK,auth_user.user_id
sample,Sample · NPD,Requisition,sample_requisitions,35,requestor_team,,
sample,Sample · NPD,Requisition,sample_requisitions,35,business_head_user_id,FK,auth_user.user_id
sample,Sample · NPD,Requisition,sample_requisitions,35,purpose_tag,,
sample,Sample · NPD,Requisition,sample_requisitions,35,purpose_note,,
sample,Sample · NPD,Requisition,sample_requisitions,35,base_bom_id,FK,bom_header.bom_id
sample,Sample · NPD,Requisition,sample_requisitions,35,npd_draft_bom_id,,
sample,Sample · NPD,Requisition,sample_requisitions,35,linked_job_card_id,,
sample,Sample · NPD,Requisition,sample_requisitions,35,linked_gate_pass_id,,
sample,Sample · NPD,Requisition,sample_requisitions,35,converted_from_id,FK,sample_requisitions.id
sample,Sample · NPD,Requisition,sample_requisitions,35,internal_override,,
sample,Sample · NPD,Requisition,sample_requisitions,35,converted_to_external,,
sample,Sample · NPD,Requisition,sample_requisitions,35,entity,,
sample,Sample · NPD,Requisition,sample_requisitions,35,cancellation_reason,,
sample,Sample · NPD,Requisition,sample_requisitions,35,created_at,,
sample,Sample · NPD,Requisition,sample_requisitions,35,updated_at,,
sample,Sample · NPD,Requisition,sample_requisitions,35,created_by,FK,auth_user.user_id
sample,Sample · NPD,Requisition,sample_requisitions,35,updated_by,FK,auth_user.user_id
sample,Sample · NPD,Requisition,sample_requisitions,35,deleted_at,,
sample,Sample · NPD,Requisition,sample_requisitions,35,deleted_by,FK,auth_user.user_id
sample,Sample · NPD,Requisition,sample_requisitions,35,transporter_name,,
sample,Sample · NPD,Requisition,sample_requisitions,35,fg_sample_batch_id,,
sample,Sample · NPD,Requisition,sample_requisitions,35,npd_target_name,,
sample,Sample · NPD,Requisition,sample_requisitions,35,request_id,,
sample,Sample · NPD,Requisition,sample_requisitions,35,quantity,,
sample,Sample · NPD,Requisition,sample_requisitions,35,linked_dev_jc_id,,
sample,Sample · NPD,Requisition,sample_requisitions,35,description,,
sample,Sample · NPD,Requisition,sample_requisitions,35,hold_start_date,,
sample,Sample · NPD,Requisition,sample_requisitions,35,company_name,,
sample,Sample · NPD,Requisition,sample_requisitions,35,pcs,,
sample,Sample · NPD,Requisition,sample_requisitions,35,email_thread_msgid,,
sample,Sample · NPD,NPD BOM,npd_draft_bom_lines,12,id,PK,
sample,Sample · NPD,NPD BOM,npd_draft_bom_lines,12,draft_bom_id,FK,npd_draft_boms.id
sample,Sample · NPD,NPD BOM,npd_draft_bom_lines,12,sku_id,FK,all_sku.sku_id
sample,Sample · NPD,NPD BOM,npd_draft_bom_lines,12,sku_name,,
sample,Sample · NPD,NPD BOM,npd_draft_bom_lines,12,qty,,
sample,Sample · NPD,NPD BOM,npd_draft_bom_lines,12,uom,,
sample,Sample · NPD,NPD BOM,npd_draft_bom_lines,12,item_type,,
sample,Sample · NPD,NPD BOM,npd_draft_bom_lines,12,delta_type,,
sample,Sample · NPD,NPD BOM,npd_draft_bom_lines,12,original_qty,,
sample,Sample · NPD,NPD BOM,npd_draft_bom_lines,12,line_order,,
sample,Sample · NPD,NPD BOM,npd_draft_bom_lines,12,notes,,
sample,Sample · NPD,NPD BOM,npd_draft_bom_lines,12,ownership,,
sample,Sample · NPD,NPD BOM,npd_draft_boms,13,id,PK,
sample,Sample · NPD,NPD BOM,npd_draft_boms,13,requisition_id,FK,sample_requisitions.id
sample,Sample · NPD,NPD BOM,npd_draft_boms,13,base_bom_id,FK,bom_header.bom_id
sample,Sample · NPD,NPD BOM,npd_draft_boms,13,fg_sku_id,FK,all_sku.sku_id
sample,Sample · NPD,NPD BOM,npd_draft_boms,13,fg_sku_name,,
sample,Sample · NPD,NPD BOM,npd_draft_boms,13,description,,
sample,Sample · NPD,NPD BOM,npd_draft_boms,13,status,,
sample,Sample · NPD,NPD BOM,npd_draft_boms,13,promoted_bom_id,FK,bom_header.bom_id
sample,Sample · NPD,NPD BOM,npd_draft_boms,13,promoted_at,,
sample,Sample · NPD,NPD BOM,npd_draft_boms,13,promoted_by,FK,auth_user.user_id
sample,Sample · NPD,NPD BOM,npd_draft_boms,13,promotion_approval_id,FK,sample_approvals.id
sample,Sample · NPD,NPD BOM,npd_draft_boms,13,created_by,FK,auth_user.user_id
sample,Sample · NPD,NPD BOM,npd_draft_boms,13,created_at,,
sample,Sample · NPD,Dev JC,npd_dev_job_card_lines,11,id,PK,
